guid,loginDateFormat,loginDay
1989163,2018-05-11 20:28:51,2018-05-11
-4,2018-05-11 20:28:53,2018-05-11
1841435,2018-05-11 20:28:59,2018-05-11
1201254,2018-05-11 20:29:01,2018-05-11
-4,2018-05-11 20:29:03,2018-05-11
1913097,2018-05-11 20:29:08,2018-05-11
802792,2018-05-11 20:29:09,2018-05-11
1219287,2018-05-11 20:29:10,2018-05-11
1290550,2018-05-11 20:29:14,2018-05-11
2099499,2018-05-11 20:29:26,2018-05-11
1616524,2018-05-11 20:29:28,2018-05-11
1446935,2018-05-11 20:29:29,2018-05-11
1396302,2018-05-11 20:29:29,2018-05-11
2116594,2018-05-11 20:29:31,2018-05-11
1219505,2018-05-11 20:29:32,2018-05-11
1311137,2018-05-11 20:29:33,2018-05-11
239944,2018-05-11 20:29:34,2018-05-11
1758363,2018-05-11 20:29:36,2018-05-11
1852275,2018-05-11 20:29:41,2018-05-11
1180719,2018-05-11 20:29:54,2018-05-11
630309,2018-05-11 20:29:55,2018-05-11
1611941,2018-05-11 20:29:56,2018-05-11
1591594,2018-05-11 20:30:02,2018-05-11
1198613,2018-05-11 20:30:04,2018-05-11
1480645,2018-05-11 20:30:07,2018-05-11
1287032,2018-05-11 20:30:16,2018-05-11
1294455,2018-05-11 20:30:21,2018-05-11
1550455,2018-05-11 20:30:23,2018-05-11
339011,2018-05-11 20:30:24,2018-05-11
859418,2018-05-11 20:30:29,2018-05-11
2107725,2018-05-11 20:30:30,2018-05-11
159350,2018-05-11 20:30:33,2018-05-11
1632824,2018-05-11 20:30:33,2018-05-11
1558839,2018-05-11 20:30:38,2018-05-11
1258492,2018-05-11 20:30:43,2018-05-11
74330,2018-05-11 20:30:43,2018-05-11
1295399,2018-05-11 20:30:52,2018-05-11
1221345,2018-05-11 20:31:00,2018-05-11
2085790,2018-05-11 20:31:01,2018-05-11
1742309,2018-05-11 20:31:05,2018-05-11
108398,2018-05-11 20:31:19,2018-05-11
1589413,2018-05-11 20:31:19,2018-05-11
2053754,2018-05-11 20:31:19,2018-05-11
1722249,2018-05-11 20:31:24,2018-05-11
2079622,2018-05-11 20:31:33,2018-05-11
1401984,2018-05-11 20:31:35,2018-05-11
1669619,2018-05-11 20:31:35,2018-05-11
1018973,2018-05-11 20:31:37,2018-05-11
1695931,2018-05-11 20:31:39,2018-05-11
1279779,2018-05-11 20:31:39,2018-05-11
1272564,2018-05-11 20:31:43,2018-05-11
832426,2018-05-11 20:31:45,2018-05-11
2077565,2018-05-11 20:31:50,2018-05-11
2008976,2018-05-11 20:31:52,2018-05-11
1785899,2018-05-11 20:31:58,2018-05-11
1506076,2018-05-11 20:32:02,2018-05-11
1219505,2018-05-11 20:32:03,2018-05-11
581247,2018-05-11 20:32:05,2018-05-11
1797191,2018-05-11 20:32:08,2018-05-11
1189742,2018-05-11 20:32:11,2018-05-11
2115915,2018-05-11 20:32:14,2018-05-11
1247991,2018-05-11 20:32:15,2018-05-11
1205233,2018-05-11 20:32:33,2018-05-11
1199721,2018-05-11 20:32:38,2018-05-11
108755,2018-05-11 20:32:41,2018-05-11
134895,2018-05-11 20:32:45,2018-05-11
2009869,2018-05-11 20:32:52,2018-05-11
1330046,2018-05-11 20:32:54,2018-05-11
1938575,2018-05-11 20:32:54,2018-05-11
1882721,2018-05-11 20:32:55,2018-05-11
1290262,2018-05-11 20:32:58,2018-05-11
1173803,2018-05-11 20:33:01,2018-05-11
1714864,2018-05-11 20:33:01,2018-05-11
1241275,2018-05-11 20:33:16,2018-05-11
1955441,2018-05-11 20:33:19,2018-05-11
1871589,2018-05-11 20:33:20,2018-05-11
-4,2018-05-11 20:33:21,2018-05-11
2096571,2018-05-11 20:33:23,2018-05-11
808146,2018-05-11 20:33:37,2018-05-11
2037965,2018-05-11 20:33:43,2018-05-11
994835,2018-05-11 20:33:50,2018-05-11
1907784,2018-05-11 20:33:50,2018-05-11
1228015,2018-05-11 20:33:58,2018-05-11
2085258,2018-05-11 20:34:00,2018-05-11
2021234,2018-05-11 20:34:00,2018-05-11
1149679,2018-05-11 20:34:03,2018-05-11
1179354,2018-05-11 20:34:05,2018-05-11
1324320,2018-05-11 20:34:08,2018-05-11
1645171,2018-05-11 20:34:16,2018-05-11
2058945,2018-05-11 20:34:18,2018-05-11
1562938,2018-05-11 20:34:23,2018-05-11
2086028,2018-05-11 20:34:35,2018-05-11
886932,2018-05-11 20:34:37,2018-05-11
1619748,2018-05-11 20:34:38,2018-05-11
732264,2018-05-11 20:34:39,2018-05-11
1636672,2018-05-11 20:34:40,2018-05-11
2116292,2018-05-11 20:34:51,2018-05-11
1562938,2018-05-11 20:34:56,2018-05-11
983476,2018-05-11 20:34:58,2018-05-11
146852,2018-05-11 20:35:03,2018-05-11
1159471,2018-05-11 20:35:03,2018-05-11
1597993,2018-05-11 20:35:09,2018-05-11
845943,2018-05-11 20:35:12,2018-05-11
1218662,2018-05-11 20:35:13,2018-05-11
969619,2018-05-11 20:35:14,2018-05-11
1275800,2018-05-11 20:35:25,2018-05-11
1191859,2018-05-11 20:35:28,2018-05-11
1162238,2018-05-11 20:35:30,2018-05-11
1687943,2018-05-11 20:35:33,2018-05-11
1598400,2018-05-11 20:35:35,2018-05-11
1425020,2018-05-11 20:35:36,2018-05-11
1548805,2018-05-11 20:35:36,2018-05-11
2090820,2018-05-11 20:35:37,2018-05-11
1238084,2018-05-11 20:35:40,2018-05-11
2065682,2018-05-11 20:35:41,2018-05-11
1616718,2018-05-11 20:35:43,2018-05-11
1281505,2018-05-11 20:35:49,2018-05-11
1906873,2018-05-11 20:36:00,2018-05-11
2045564,2018-05-11 20:36:05,2018-05-11
1465108,2018-05-11 20:36:05,2018-05-11
2064809,2018-05-11 20:36:17,2018-05-11
835475,2018-05-11 20:36:21,2018-05-11
1385695,2018-05-11 20:36:31,2018-05-11
969619,2018-05-11 20:36:31,2018-05-11
1436610,2018-05-11 20:36:32,2018-05-11
816340,2018-05-11 20:36:40,2018-05-11
1420637,2018-05-11 20:36:45,2018-05-11
2106952,2018-05-11 20:36:47,2018-05-11
993471,2018-05-11 20:36:50,2018-05-11
1274106,2018-05-11 20:37:07,2018-05-11
1243867,2018-05-11 20:37:07,2018-05-11
1959691,2018-05-11 20:37:10,2018-05-11
1816480,2018-05-11 20:37:19,2018-05-11
1602358,2018-05-11 20:37:28,2018-05-11
1739362,2018-05-11 20:37:29,2018-05-11
1406618,2018-05-11 20:37:31,2018-05-11
1720044,2018-05-11 20:37:33,2018-05-11
1691386,2018-05-11 20:37:36,2018-05-11
619560,2018-05-11 20:37:37,2018-05-11
2072310,2018-05-11 20:37:42,2018-05-11
1709827,2018-05-11 20:37:55,2018-05-11
1691386,2018-05-11 20:37:56,2018-05-11
1351016,2018-05-11 20:37:59,2018-05-11
1263109,2018-05-11 20:38:06,2018-05-11
820265,2018-05-11 20:38:08,2018-05-11
1176466,2018-05-11 20:38:09,2018-05-11
994291,2018-05-11 20:38:10,2018-05-11
994291,2018-05-11 20:38:10,2018-05-11
1179275,2018-05-11 20:38:12,2018-05-11
1961786,2018-05-11 20:38:13,2018-05-11
1378457,2018-05-11 20:38:24,2018-05-11
1839800,2018-05-11 20:38:25,2018-05-11
1400380,2018-05-11 20:38:28,2018-05-11
1318176,2018-05-11 20:38:28,2018-05-11
1161415,2018-05-11 20:38:34,2018-05-11
1205745,2018-05-11 20:38:36,2018-05-11
1482205,2018-05-11 20:38:40,2018-05-11
1206710,2018-05-11 20:38:43,2018-05-11
1457824,2018-05-11 20:38:46,2018-05-11
1403941,2018-05-11 20:38:48,2018-05-11
2011205,2018-05-11 20:38:49,2018-05-11
1283138,2018-05-11 20:38:53,2018-05-11
2006217,2018-05-11 20:38:58,2018-05-11
2051979,2018-05-11 20:39:04,2018-05-11
1287586,2018-05-11 20:39:07,2018-05-11
1210697,2018-05-11 20:39:09,2018-05-11
1273408,2018-05-11 20:39:11,2018-05-11
1901320,2018-05-11 20:39:21,2018-05-11
1833909,2018-05-11 20:39:22,2018-05-11
1162064,2018-05-11 20:39:28,2018-05-11
1550612,2018-05-11 20:39:31,2018-05-11
1910567,2018-05-11 20:39:32,2018-05-11
1365495,2018-05-11 20:39:36,2018-05-11
807168,2018-05-11 20:39:36,2018-05-11
2085258,2018-05-11 20:39:37,2018-05-11
2081737,2018-05-11 20:39:38,2018-05-11
1278387,2018-05-11 20:39:56,2018-05-11
2000558,2018-05-11 20:40:07,2018-05-11
677176,2018-05-11 20:40:10,2018-05-11
1254883,2018-05-11 20:40:17,2018-05-11
1974706,2018-05-11 20:40:20,2018-05-11
1666905,2018-05-11 20:40:24,2018-05-11
1560021,2018-05-11 20:40:34,2018-05-11
1179581,2018-05-11 20:40:38,2018-05-11
2116600,2018-05-11 20:40:39,2018-05-11
851534,2018-05-11 20:40:47,2018-05-11
1303476,2018-05-11 20:40:53,2018-05-11
1335866,2018-05-11 20:40:57,2018-05-11
1328509,2018-05-11 20:41:02,2018-05-11
617383,2018-05-11 20:41:05,2018-05-11
1218662,2018-05-11 20:41:06,2018-05-11
1401984,2018-05-11 20:41:14,2018-05-11
1184265,2018-05-11 20:41:16,2018-05-11
1564199,2018-05-11 20:41:21,2018-05-11
2114207,2018-05-11 20:41:29,2018-05-11
1428090,2018-05-11 20:41:32,2018-05-11
2116401,2018-05-11 20:41:34,2018-05-11
1372491,2018-05-11 20:41:44,2018-05-11
2007676,2018-05-11 20:41:45,2018-05-11
823339,2018-05-11 20:41:59,2018-05-11
2111149,2018-05-11 20:42:12,2018-05-11
1153289,2018-05-11 20:42:13,2018-05-11
1836833,2018-05-11 20:42:20,2018-05-11
677750,2018-05-11 20:42:36,2018-05-11
670245,2018-05-11 20:42:37,2018-05-11
969619,2018-05-11 20:42:37,2018-05-11
2116591,2018-05-11 20:42:42,2018-05-11
1341557,2018-05-11 20:42:47,2018-05-11
1245066,2018-05-11 20:42:52,2018-05-11
1820368,2018-05-11 20:42:54,2018-05-11
1549762,2018-05-11 20:43:01,2018-05-11
1849515,2018-05-11 20:43:02,2018-05-11
926400,2018-05-11 20:43:03,2018-05-11
1483483,2018-05-11 20:43:06,2018-05-11
1733669,2018-05-11 20:43:06,2018-05-11
1266508,2018-05-11 20:43:11,2018-05-11
1401946,2018-05-11 20:43:13,2018-05-11
1916317,2018-05-11 20:43:13,2018-05-11
1384562,2018-05-11 20:43:16,2018-05-11
1539629,2018-05-11 20:43:27,2018-05-11
1684295,2018-05-11 20:43:39,2018-05-11
1240563,2018-05-11 20:43:43,2018-05-11
2109620,2018-05-11 20:43:43,2018-05-11
1991732,2018-05-11 20:43:44,2018-05-11
2115394,2018-05-11 20:43:49,2018-05-11
2112334,2018-05-11 20:43:57,2018-05-11
2110113,2018-05-11 20:43:58,2018-05-11
1177377,2018-05-11 20:43:59,2018-05-11
1250605,2018-05-11 20:44:03,2018-05-11
631046,2018-05-11 20:44:07,2018-05-11
969619,2018-05-11 20:44:07,2018-05-11
1559236,2018-05-11 20:44:11,2018-05-11
1597993,2018-05-11 20:44:11,2018-05-11
1997390,2018-05-11 20:44:20,2018-05-11
1147897,2018-05-11 20:44:30,2018-05-11
2116304,2018-05-11 20:44:37,2018-05-11
1495339,2018-05-11 20:44:38,2018-05-11
1382623,2018-05-11 20:44:39,2018-05-11
1182288,2018-05-11 20:44:46,2018-05-11
1164963,2018-05-11 20:44:50,2018-05-11
1070674,2018-05-11 20:45:03,2018-05-11
1344374,2018-05-11 20:45:06,2018-05-11
1884620,2018-05-11 20:45:10,2018-05-11
1725801,2018-05-11 20:45:11,2018-05-11
1059039,2018-05-11 20:45:18,2018-05-11
1906670,2018-05-11 20:45:19,2018-05-11
1285358,2018-05-11 20:45:23,2018-05-11
2090126,2018-05-11 20:45:25,2018-05-11
1571819,2018-05-11 20:45:29,2018-05-11
1443131,2018-05-11 20:45:48,2018-05-11
2058945,2018-05-11 20:45:50,2018-05-11
859698,2018-05-11 20:45:50,2018-05-11
967832,2018-05-11 20:45:50,2018-05-11
1910061,2018-05-11 20:45:57,2018-05-11
1135428,2018-05-11 20:46:05,2018-05-11
1275298,2018-05-11 20:46:11,2018-05-11
1150542,2018-05-11 20:46:16,2018-05-11
1197930,2018-05-11 20:46:27,2018-05-11
-5,2018-05-11 20:46:29,2018-05-11
2108351,2018-05-11 20:46:31,2018-05-11
875512,2018-05-11 20:46:32,2018-05-11
1578193,2018-05-11 20:46:33,2018-05-11
1533532,2018-05-11 20:46:36,2018-05-11
1506679,2018-05-11 20:46:43,2018-05-11
1280831,2018-05-11 20:46:44,2018-05-11
1256250,2018-05-11 20:46:50,2018-05-11
1275298,2018-05-11 20:46:52,2018-05-11
1175581,2018-05-11 20:47:02,2018-05-11
2044562,2018-05-11 20:47:11,2018-05-11
994835,2018-05-11 20:47:13,2018-05-11
1698400,2018-05-11 20:47:19,2018-05-11
1898565,2018-05-11 20:47:21,2018-05-11
1538495,2018-05-11 20:47:21,2018-05-11
1278705,2018-05-11 20:47:26,2018-05-11
1175546,2018-05-11 20:47:28,2018-05-11
1800030,2018-05-11 20:47:31,2018-05-11
1839800,2018-05-11 20:47:33,2018-05-11
1205031,2018-05-11 20:47:35,2018-05-11
969619,2018-05-11 20:47:40,2018-05-11
1351016,2018-05-11 20:47:41,2018-05-11
1210317,2018-05-11 20:47:46,2018-05-11
1197336,2018-05-11 20:47:54,2018-05-11
847153,2018-05-11 20:47:57,2018-05-11
1618920,2018-05-11 20:47:58,2018-05-11
583045,2018-05-11 20:48:03,2018-05-11
2106129,2018-05-11 20:48:05,2018-05-11
678228,2018-05-11 20:48:08,2018-05-11
1210304,2018-05-11 20:48:11,2018-05-11
2100059,2018-05-11 20:48:11,2018-05-11
2083665,2018-05-11 20:48:13,2018-05-11
1181832,2018-05-11 20:48:15,2018-05-11
2024592,2018-05-11 20:48:15,2018-05-11
1714864,2018-05-11 20:48:18,2018-05-11
1279779,2018-05-11 20:48:22,2018-05-11
2112987,2018-05-11 20:48:26,2018-05-11
1557549,2018-05-11 20:48:28,2018-05-11
1174859,2018-05-11 20:48:29,2018-05-11
2112226,2018-05-11 20:48:32,2018-05-11
2085258,2018-05-11 20:48:32,2018-05-11
1211319,2018-05-11 20:48:35,2018-05-11
1738583,2018-05-11 20:48:35,2018-05-11
-4,2018-05-11 20:48:43,2018-05-11
-4,2018-05-11 20:48:45,2018-05-11
2089933,2018-05-11 20:48:45,2018-05-11
-4,2018-05-11 20:48:49,2018-05-11
1979127,2018-05-11 20:48:50,2018-05-11
-4,2018-05-11 20:48:51,2018-05-11
-4,2018-05-11 20:48:54,2018-05-11
1478251,2018-05-11 20:48:55,2018-05-11
1263109,2018-05-11 20:49:01,2018-05-11
1628363,2018-05-11 20:49:06,2018-05-11
-5,2018-05-11 20:49:10,2018-05-11
1402490,2018-05-11 20:49:11,2018-05-11
2021789,2018-05-11 20:49:12,2018-05-11
665923,2018-05-11 20:49:22,2018-05-11
894312,2018-05-11 20:49:30,2018-05-11
2116600,2018-05-11 20:49:36,2018-05-11
1191775,2018-05-11 20:49:41,2018-05-11
1150548,2018-05-11 20:49:45,2018-05-11
2060760,2018-05-11 20:49:46,2018-05-11
-4,2018-05-11 20:49:47,2018-05-11
1218662,2018-05-11 20:49:54,2018-05-11
1146039,2018-05-11 20:49:58,2018-05-11
1599664,2018-05-11 20:50:02,2018-05-11
2068438,2018-05-11 20:50:02,2018-05-11
1212949,2018-05-11 20:50:06,2018-05-11
1318176,2018-05-11 20:50:07,2018-05-11
1415461,2018-05-11 20:50:09,2018-05-11
-4,2018-05-11 20:50:15,2018-05-11
894312,2018-05-11 20:50:29,2018-05-11
955279,2018-05-11 20:50:30,2018-05-11
-4,2018-05-11 20:50:44,2018-05-11
1618733,2018-05-11 20:50:46,2018-05-11
1760582,2018-05-11 20:50:58,2018-05-11
1609202,2018-05-11 20:51:08,2018-05-11
1901688,2018-05-11 20:51:13,2018-05-11
1162064,2018-05-11 20:51:13,2018-05-11
1338465,2018-05-11 20:51:22,2018-05-11
857099,2018-05-11 20:51:26,2018-05-11
1189374,2018-05-11 20:51:35,2018-05-11
1219745,2018-05-11 20:51:36,2018-05-11
1259069,2018-05-11 20:51:37,2018-05-11
805287,2018-05-11 20:51:41,2018-05-11
1255648,2018-05-11 20:51:44,2018-05-11
1721617,2018-05-11 20:51:49,2018-05-11
970626,2018-05-11 20:51:53,2018-05-11
1549762,2018-05-11 20:51:57,2018-05-11
738782,2018-05-11 20:51:57,2018-05-11
1178457,2018-05-11 20:52:00,2018-05-11
1495339,2018-05-11 20:52:01,2018-05-11
851599,2018-05-11 20:52:09,2018-05-11
1306594,2018-05-11 20:52:18,2018-05-11
763464,2018-05-11 20:52:23,2018-05-11
1204672,2018-05-11 20:52:25,2018-05-11
2116006,2018-05-11 20:52:51,2018-05-11
2003248,2018-05-11 20:52:56,2018-05-11
1298625,2018-05-11 20:52:58,2018-05-11
2100059,2018-05-11 20:53:01,2018-05-11
902547,2018-05-11 20:53:13,2018-05-11
2082414,2018-05-11 20:53:14,2018-05-11
1192743,2018-05-11 20:53:15,2018-05-11
1934112,2018-05-11 20:53:17,2018-05-11
2111687,2018-05-11 20:53:18,2018-05-11
1879765,2018-05-11 20:53:24,2018-05-11
806269,2018-05-11 20:53:27,2018-05-11
1881393,2018-05-11 20:53:27,2018-05-11
849622,2018-05-11 20:53:35,2018-05-11
857400,2018-05-11 20:53:36,2018-05-11
1263800,2018-05-11 20:53:40,2018-05-11
1371529,2018-05-11 20:53:43,2018-05-11
1385426,2018-05-11 20:53:45,2018-05-11
2116304,2018-05-11 20:53:46,2018-05-11
1469821,2018-05-11 20:53:50,2018-05-11
1983817,2018-05-11 20:53:52,2018-05-11
1155629,2018-05-11 20:53:59,2018-05-11
1219745,2018-05-11 20:54:15,2018-05-11
1217925,2018-05-11 20:54:16,2018-05-11
2116582,2018-05-11 20:54:26,2018-05-11
1181037,2018-05-11 20:54:38,2018-05-11
132838,2018-05-11 20:54:41,2018-05-11
2105196,2018-05-11 20:54:46,2018-05-11
1186154,2018-05-11 20:55:01,2018-05-11
955279,2018-05-11 20:55:06,2018-05-11
1272564,2018-05-11 20:55:08,2018-05-11
1380441,2018-05-11 20:55:12,2018-05-11
1866411,2018-05-11 20:55:16,2018-05-11
2043255,2018-05-11 20:55:17,2018-05-11
691229,2018-05-11 20:55:20,2018-05-11
2112197,2018-05-11 20:55:21,2018-05-11
1159418,2018-05-11 20:55:33,2018-05-11
1189742,2018-05-11 20:55:34,2018-05-11
1159471,2018-05-11 20:55:41,2018-05-11
1303476,2018-05-11 20:55:42,2018-05-11
1446935,2018-05-11 20:55:43,2018-05-11
1193611,2018-05-11 20:55:51,2018-05-11
1295786,2018-05-11 20:55:52,2018-05-11
1597622,2018-05-11 20:56:00,2018-05-11
1368363,2018-05-11 20:56:05,2018-05-11
1400351,2018-05-11 20:56:11,2018-05-11
2095918,2018-05-11 20:56:16,2018-05-11
1365495,2018-05-11 20:56:16,2018-05-11
1107585,2018-05-11 20:56:17,2018-05-11
1191178,2018-05-11 20:56:17,2018-05-11
1163234,2018-05-11 20:56:20,2018-05-11
649689,2018-05-11 20:56:37,2018-05-11
173273,2018-05-11 20:56:39,2018-05-11
1618589,2018-05-11 20:56:52,2018-05-11
2085790,2018-05-11 20:57:00,2018-05-11
1436192,2018-05-11 20:57:00,2018-05-11
1748144,2018-05-11 20:57:01,2018-05-11
1535776,2018-05-11 20:57:03,2018-05-11
230678,2018-05-11 20:57:07,2018-05-11
792734,2018-05-11 20:57:07,2018-05-11
1247910,2018-05-11 20:57:09,2018-05-11
1018482,2018-05-11 20:57:09,2018-05-11
1018482,2018-05-11 20:57:09,2018-05-11
2066618,2018-05-11 20:57:14,2018-05-11
1645171,2018-05-11 20:57:15,2018-05-11
146852,2018-05-11 20:57:16,2018-05-11
955168,2018-05-11 20:57:19,2018-05-11
1771091,2018-05-11 20:57:31,2018-05-11
1279388,2018-05-11 20:57:33,2018-05-11
1925307,2018-05-11 20:57:39,2018-05-11
1976551,2018-05-11 20:57:39,2018-05-11
1911537,2018-05-11 20:57:43,2018-05-11
958078,2018-05-11 20:57:44,2018-05-11
738782,2018-05-11 20:57:46,2018-05-11
1492946,2018-05-11 20:57:47,2018-05-11
1231285,2018-05-11 20:57:49,2018-05-11
1289536,2018-05-11 20:57:52,2018-05-11
969619,2018-05-11 20:57:56,2018-05-11
2088425,2018-05-11 20:57:57,2018-05-11
2116212,2018-05-11 20:58:00,2018-05-11
1252371,2018-05-11 20:58:01,2018-05-11
1230039,2018-05-11 20:58:04,2018-05-11
1650711,2018-05-11 20:58:08,2018-05-11
1475594,2018-05-11 20:58:11,2018-05-11
1218662,2018-05-11 20:58:20,2018-05-11
-5,2018-05-11 20:58:32,2018-05-11
1574264,2018-05-11 20:58:34,2018-05-11
1252961,2018-05-11 20:58:41,2018-05-11
1186779,2018-05-11 20:58:41,2018-05-11
-5,2018-05-11 20:58:43,2018-05-11
1250605,2018-05-11 20:58:46,2018-05-11
1279204,2018-05-11 20:58:54,2018-05-11
1380768,2018-05-11 20:59:02,2018-05-11
1077970,2018-05-11 20:59:07,2018-05-11
2115198,2018-05-11 20:59:08,2018-05-11
1903464,2018-05-11 20:59:11,2018-05-11
1620990,2018-05-11 20:59:17,2018-05-11
1312831,2018-05-11 20:59:19,2018-05-11
991973,2018-05-11 20:59:25,2018-05-11
2106353,2018-05-11 20:59:29,2018-05-11
1634909,2018-05-11 20:59:31,2018-05-11
-4,2018-05-11 20:59:33,2018-05-11
1221501,2018-05-11 20:59:33,2018-05-11
985768,2018-05-11 20:59:34,2018-05-11
-4,2018-05-11 20:59:38,2018-05-11
2116594,2018-05-11 20:59:43,2018-05-11
-4,2018-05-11 20:59:52,2018-05-11
1193963,2018-05-11 20:59:53,2018-05-11
-4,2018-05-11 20:59:57,2018-05-11
1189749,2018-05-11 21:00:04,2018-05-11
1906873,2018-05-11 21:00:06,2018-05-11
1657786,2018-05-11 21:00:13,2018-05-11
1177131,2018-05-11 21:00:18,2018-05-11
1840220,2018-05-11 21:00:21,2018-05-11
801122,2018-05-11 21:00:21,2018-05-11
1401984,2018-05-11 21:00:21,2018-05-11
1746005,2018-05-11 21:00:27,2018-05-11
1807000,2018-05-11 21:00:27,2018-05-11
1186779,2018-05-11 21:00:33,2018-05-11
-5,2018-05-11 21:00:35,2018-05-11
2111784,2018-05-11 21:00:35,2018-05-11
744504,2018-05-11 21:00:36,2018-05-11
1693318,2018-05-11 21:00:42,2018-05-11
1632824,2018-05-11 21:00:53,2018-05-11
251994,2018-05-11 21:00:53,2018-05-11
1233414,2018-05-11 21:00:55,2018-05-11
1488443,2018-05-11 21:00:58,2018-05-11
2116583,2018-05-11 21:00:59,2018-05-11
1554439,2018-05-11 21:01:06,2018-05-11
1212949,2018-05-11 21:01:09,2018-05-11
1619748,2018-05-11 21:01:10,2018-05-11
2107911,2018-05-11 21:01:12,2018-05-11
1186154,2018-05-11 21:01:15,2018-05-11
994835,2018-05-11 21:01:17,2018-05-11
1973507,2018-05-11 21:01:22,2018-05-11
1974021,2018-05-11 21:01:28,2018-05-11
995418,2018-05-11 21:01:34,2018-05-11
-5,2018-05-11 21:01:35,2018-05-11
2107332,2018-05-11 21:01:39,2018-05-11
1197666,2018-05-11 21:01:45,2018-05-11
2096558,2018-05-11 21:01:46,2018-05-11
808856,2018-05-11 21:01:50,2018-05-11
1180258,2018-05-11 21:01:56,2018-05-11
2010550,2018-05-11 21:01:57,2018-05-11
1237755,2018-05-11 21:01:59,2018-05-11
1866745,2018-05-11 21:02:01,2018-05-11
787755,2018-05-11 21:02:06,2018-05-11
204437,2018-05-11 21:02:10,2018-05-11
1186779,2018-05-11 21:02:13,2018-05-11
1552002,2018-05-11 21:02:14,2018-05-11
1863932,2018-05-11 21:02:16,2018-05-11
1266681,2018-05-11 21:02:16,2018-05-11
1597864,2018-05-11 21:02:19,2018-05-11
2047312,2018-05-11 21:02:20,2018-05-11
754353,2018-05-11 21:02:22,2018-05-11
2085790,2018-05-11 21:02:26,2018-05-11
1259031,2018-05-11 21:02:31,2018-05-11
239935,2018-05-11 21:02:33,2018-05-11
1306472,2018-05-11 21:02:34,2018-05-11
1335866,2018-05-11 21:02:39,2018-05-11
2065925,2018-05-11 21:02:42,2018-05-11
1386732,2018-05-11 21:02:43,2018-05-11
2058945,2018-05-11 21:02:43,2018-05-11
831102,2018-05-11 21:02:50,2018-05-11
1811137,2018-05-11 21:02:52,2018-05-11
2066731,2018-05-11 21:03:01,2018-05-11
204437,2018-05-11 21:03:05,2018-05-11
993786,2018-05-11 21:03:05,2018-05-11
2116611,2018-05-11 21:03:09,2018-05-11
1270873,2018-05-11 21:03:13,2018-05-11
1761632,2018-05-11 21:03:14,2018-05-11
680144,2018-05-11 21:03:16,2018-05-11
1747115,2018-05-11 21:03:18,2018-05-11
1975350,2018-05-11 21:03:18,2018-05-11
1307085,2018-05-11 21:03:23,2018-05-11
1170081,2018-05-11 21:03:26,2018-05-11
682002,2018-05-11 21:03:28,2018-05-11
1312191,2018-05-11 21:03:33,2018-05-11
1980374,2018-05-11 21:03:35,2018-05-11
1662946,2018-05-11 21:03:36,2018-05-11
1313563,2018-05-11 21:03:39,2018-05-11
2004202,2018-05-11 21:03:40,2018-05-11
2025623,2018-05-11 21:03:46,2018-05-11
1331612,2018-05-11 21:03:51,2018-05-11
254350,2018-05-11 21:03:52,2018-05-11
1191178,2018-05-11 21:03:59,2018-05-11
2097484,2018-05-11 21:04:05,2018-05-11
1547957,2018-05-11 21:04:07,2018-05-11
876298,2018-05-11 21:04:09,2018-05-11
630695,2018-05-11 21:04:12,2018-05-11
1901839,2018-05-11 21:04:15,2018-05-11
1175595,2018-05-11 21:04:15,2018-05-11
1177324,2018-05-11 21:04:15,2018-05-11
1218850,2018-05-11 21:04:20,2018-05-11
1161877,2018-05-11 21:04:20,2018-05-11
2109661,2018-05-11 21:04:20,2018-05-11
1175610,2018-05-11 21:04:26,2018-05-11
795180,2018-05-11 21:04:27,2018-05-11
254350,2018-05-11 21:04:30,2018-05-11
1820368,2018-05-11 21:04:32,2018-05-11
2078545,2018-05-11 21:04:43,2018-05-11
2106129,2018-05-11 21:04:53,2018-05-11
653714,2018-05-11 21:04:57,2018-05-11
1568921,2018-05-11 21:05:01,2018-05-11
793873,2018-05-11 21:05:01,2018-05-11
1722249,2018-05-11 21:05:05,2018-05-11
1489864,2018-05-11 21:05:08,2018-05-11
1371529,2018-05-11 21:05:14,2018-05-11
1588310,2018-05-11 21:05:16,2018-05-11
249489,2018-05-11 21:05:22,2018-05-11
2077565,2018-05-11 21:05:24,2018-05-11
2089466,2018-05-11 21:05:27,2018-05-11
985768,2018-05-11 21:05:41,2018-05-11
2093136,2018-05-11 21:05:50,2018-05-11
1323159,2018-05-11 21:05:56,2018-05-11
1405949,2018-05-11 21:05:57,2018-05-11
1868976,2018-05-11 21:06:08,2018-05-11
1258633,2018-05-11 21:06:08,2018-05-11
1151890,2018-05-11 21:06:10,2018-05-11
1221070,2018-05-11 21:06:10,2018-05-11
1314365,2018-05-11 21:06:12,2018-05-11
254350,2018-05-11 21:06:12,2018-05-11
1232061,2018-05-11 21:06:22,2018-05-11
2078545,2018-05-11 21:06:29,2018-05-11
